amazon_key,tech
fm_-92493_-14464,9
fm_-92493_-23754,15
fm_-92493_-4534,10
fm_-92536_-71044,7
fm_-92589_-25284,16
fm_-92589_-32714,15
fm_-92589_-33334,15
fm_-92589_-4874,48
fm_-92653_-99722,8
fm_-92837_-91360,15
fm_-92884_-80344,15
fm_-92884_-83104,4
fm_-92914_-3944,8
fm_-9292_-82293,18
fm_-92938_-37374,7
fm_-92943_-27474,6
fm_-92943_-36174,15
fm_-92999_-47907,15
fm_-93000_-97592,3
fm_-93000_-99432,26
fm_-93001_-105972,16
fm_-93039_-16624,14
fm_-93039_-19084,20
fm_-93039_-23434,41
fm_-93103_-97882,46
fm_-93205_-60347,9
fm_-93231_-96030,17
fm_-93287_-92600,13
fm_-93299_-59997,15
fm_-93345_-47597,48
fm_-93345_-58457,39
fm_-93393_-30564,7
fm_-93393_-34914,16
fm_-93393_-35514,15
fm_-93436_-74114,5
fm_-93449_-53807,38
fm_-93449_-55677,8
fm_-9345_-73623,5
fm_-9345_-77033,7
fm_-93489_-30904,15
fm_-93489_-32724,8
fm_-9349_-17108,6
fm_-9351_5277,6
fm_-93684_-45137,22
fm_-93735_-67294,36
fm_-93843_-10124,9
fm_-93843_-32424,12
fm_-93939_-14174,15
fm_-93939_-28414,4
fm_-9399_-15670,5
fm_-94131_-96030,3
fm_-94186_-82504,5
fm_-94288_-37424,15
fm_-94293_-32424,7
fm_-94336_-75384,24
fm_-94349_-50367,14
fm_-94349_-56307,16
fm_-94349_-57527,15
fm_-9437_-95567,37
fm_-94389_-35204,7
fm_-94453_-99752,15
fm_-94581_-90480,8
fm_-94581_-92280,15
fm_-94743_-15664,33
fm_-94743_-23164,3
fm_-94743_-30604,15
fm_-94743_-33074,4
fm_-94743_-36764,56
fm_-94799_-47947,8
fm_-94799_-53787,25
fm_-94799_-58147,27
fm_-94800_-96322,7
fm_-94839_-19124,5
fm_-9489_-12748,5
fm_-9489_-14048,4
fm_-9489_-5008,6
fm_-94903_-100342,7
fm_-94903_-94142,17
fm_-95087_-100670,15
fm_-95087_-105670,15
fm_-95134_-68834,16
fm_-95134_-69474,45
fm_-9515_6352,6
fm_-95188_-37384,8
fm_-95193_-13824,19
fm_-95193_-20674,33
fm_-95193_-20684,27
fm_-95193_-25624,8
fm_-95193_-28714,19
fm_-95193_-31804,10
fm_-95193_-35534,16
fm_-95250_-96332,5
fm_-95250_-96932,16
fm_-95251_-105912,15
fm_-95289_-27194,15
fm_-95289_-4854,15
fm_-95313_-89792,32
fm_-95353_-96042,9
fm_-95455_-60327,15
fm_-95481_-101610,7
fm_-9549_63291,39
fm_-95537_-105000,4
fm_-9555_29957,18
fm_-95584_-70084,7
fm_-95643_-24974,57
fm_-95643_-27484,31
fm_-95739_-12884,4
fm_-95803_-102222,19
fm_-95803_-96002,4
fm_-9591_-9708,5
fm_-9593_7417,15
fm_-95987_-91980,4
fm_-96034_-80934,15
fm_-96045_-56007,14
fm_-96093_-16284,9
fm_-96093_-20034,35
fm_-96093_-26884,36
fm_-96120_-89212,33
fm_-96131_-81894,15
fm_-96136_-80674,15
fm_-96149_-55027,6
fm_-96149_-58787,6
fm_-96189_-10404,15
fm_-96189_-15394,9
fm_-96189_-21594,40
fm_-96297_-3624,7
fm_-96437_-94490,15
fm_-9651_-79792,15
fm_-96543_-14444,5
fm_-96543_-18154,9
fm_-96543_-30584,25
fm_-96579_-90442,3
fm_-9658_-840,15
fm_-96599_-53777,15
fm_-96600_-103802,4
fm_-96639_-9164,4
fm_-9691_-81073,15
fm_-96945_-52587,7
fm_-96979_-89502,21
fm_-96993_-5124,8
fm_-97089_-17834,26
fm_-97089_-7914,8
fm_-97153_-101612,7
fm_-97384_-69474,15
fm_-97384_-79684,3
fm_-97443_-11954,52
fm_-97443_-23734,5
fm_-97500_-95092,14
fm_-97539_-24694,15
fm_-97559_-88870,8
fm_-97603_-96672,5
fm_-97731_-99750,2
fm_-97760_-88570,30
fm_-97845_-55977,8
fm_-97893_-22544,8
fm_-97893_-28684,15
fm_-97893_-6404,34
fm_-97936_-74764,15
fm_-97950_-92002,15
fm_-97950_-98802,14
fm_-98284_-70104,15
fm_-98295_-57817,15
fm_-98297_-60617,8
fm_-98343_-30564,7
fm_-98343_-32444,23
fm_-98343_-36764,19
fm_-98386_-76934,22
fm_-98399_-52227,3
fm_-98399_-54447,6
fm_-98399_-55677,16
fm_-98503_-96642,25
fm_-98626_-105980,15
fm_-98747_-60657,15
fm_-9874_6082,14
fm_-98793_-35504,4
fm_-98793_-7644,15
fm_-98850_-92582,5
fm_-98850_-96332,4
fm_-98889_-17274,7
fm_-98889_-22234,18
fm_-98889_-25934,3
fm_-98953_-99742,9
fm_-9896_34587,9
fm_-9896_34597,16
fm_-99081_-104080,32
fm_-99149_-59987,32
fm_-99159_-89500,4
fm_-99243_-11964,11
fm_-99243_-23734,37
fm_-99243_-5124,4
fm_-99299_-53817,4
fm_-99300_-103132,32
fm_-99300_-93252,5
fm_-99300_-98782,4
fm_-99339_-11064,12
fm_-99339_-13504,17
fm_-99339_-21604,3
fm_-99339_-22234,14
fm_-99339_-29054,15
fm_-99359_-88900,5
fm_-99403_-100972,24
fm_-99403_-96662,4
fm_-99587_-92650,39
fm_-995_-103367,24
fm_-99634_-73804,4
fm_-99634_-78444,4
fm_-99693_-15084,26
fm_-99693_-21244,15
fm_-99693_-23164,15
fm_-99693_-32424,17
fm_-99749_-47267,8
fm_-99750_-92622,31
fm_-99750_-93232,15
fm_-99789_-11694,17
fm_-99789_-27794,10
fm_-99789_-27804,6
fm_-99789_-5494,67
fm_-9995_-102067,68
fm_-9995_-93397,20
fm_-99981_-101630,59
fm_-9998_-72032,7
fm_100139_12607,8
fm_100140_-97650,19
fm_100143_-55243,6
fm_100143_-79981,24
fm_100143_-80591,15
fm_100143_-80641,9
fm_100155_-3615,16
fm_100184_-23949,75
fm_100245_11027,17
fm_100245_12897,7
fm_100245_7917,29
fm_100246_-13652,15
fm_100246_-9312,11
fm_100250_-78461,3
fm_100290_-104470,38
fm_100379_-8285,7
fm_10048_57144,4
fm_100498_-14475,15
fm_100498_-17565,38
fm_100498_-9205,8
fm_100499_51257,14
fm_10051_-74308,15
fm_10051_-78988,7
fm_10055_10686,7
fm_100586_-12072,7
fm_100586_-14592,59
fm_100589_16577,2
fm_100589_8247,6
fm_100592_-25529,32
fm_100597_-59603,15
fm_10060_-46186,15
fm_100737_-652,16
fm_101040_-96080,8
fm_101047_-59573,15
fm_101048_20357,20
fm_101145_-98610,15
fm_101145_-99840,7
fm_101145_19987,15
fm_101146_-10572,18
fm_101146_-2772,15
fm_101146_-2792,20
fm_101148_-52743,17
fm_101148_-58063,15
fm_101213_-67911,16
fm_101486_-7462,7
fm_101490_-97660,15
fm_101493_-48753,7
fm_101493_-52463,10
fm_101494_-103870,27
fm_10151_-35611,6
fm_10155_-96208,5
fm_10157_-48976,19
fm_101595_-103550,15
fm_101595_-60813,4
fm_101596_-11792,15
fm_101596_41198,17
fm_101598_-34789,4
fm_101643_-60193,4
fm_101662_-23659,21
fm_101692_-39429,5
fm_101699_54327,8
fm_101940_-101410,67
fm_101940_-92370,15
fm_101942_-24859,15
fm_101942_40898,4
fm_101943_-81261,8
fm_101946_-37619,15
fm_102048_-53713,25
fm_102050_-80921,15
fm_102389_14157,7
fm_102389_8237,27
fm_102393_-58313,5
fm_102496_-2152,15
fm_102498_-27059,7
fm_102498_-50873,15
fm_102498_-57403,9
fm_10251_-83918,7
fm_10252_-10125,2
fm_102537_-622,22
fm_10253_-31631,5
fm_10253_-35971,4
fm_102592_-39419,5
fm_102592_-39439,30
fm_102843_-49383,15
fm_102843_-81261,4
fm_102850_-24289,22
fm_102894_-104170,39
fm_102945_-98600,8
fm_102946_-7112,9
fm_102946_38688,40
fm_102950_-72541,26
fm_103012_43348,5
fm_103087_-38549,3
fm_103292_-35729,7
fm_103292_33118,32
fm_103301_-68541,2
fm_103395_-97040,15
fm_103398_-50303,15
fm_103398_-50903,5
fm_103443_-82491,34
fm_103463_-45653,15
fm_103492_-39439,35
fm_103499_52507,15
fm_103536_28498,15
fm_103740_-99520,6
fm_103742_-33229,27
fm_103743_-55833,23
fm_103743_-80621,15
fm_103784_-45923,22
fm_103846_37458,7
fm_103846_40578,21
fm_103848_-54303,21
fm_103892_28798,27
fm_103949_52467,7
fm_10400_9756,69
fm_10408_59664,15
fm_104190_-95460,7
fm_104192_-36369,5
fm_104192_33708,22
fm_104192_37178,15
fm_104193_-46863,7
fm_104193_-73461,41
fm_104193_-75671,14
fm_104295_11637,29
fm_104298_-35449,69
fm_104399_55547,15
fm_104403_-932,4
fm_104639_13187,4
fm_104639_9507,15
fm_104640_-96110,15
fm_104642_-28569,12
fm_104643_-69141,4
fm_104643_-71011,5
fm_104651_-46273,6
fm_104683_20667,4
fm_104745_18147,12
fm_104745_18747,47
fm_104746_-11802,7
fm_104746_-5302,17
fm_104748_-24559,20
fm_104748_-52793,15
fm_104790_-104490,19
fm_104849_54927,15
fm_10499_32166,7
fm_10501_-69398,4
fm_10505_15366,9
fm_10506_64914,15
fm_105089_10127,15
fm_105089_7637,6
fm_105090_-92410,5
fm_105092_-35699,15
fm_105092_-36969,5
fm_105092_31888,20
fm_105092_35888,31
fm_105093_-58983,8
fm_105093_-71641,60
fm_105198_-32939,30
fm_105198_-48403,24
fm_105200_-80281,4
fm_105257_-1272,5
fm_105303_-922,4
fm_105539_12547,43
fm_105540_-98890,6
fm_105645_-93340,15
fm_105646_40578,15
fm_105646_41808,20
fm_105648_-24579,15
fm_105687_-592,8
fm_105749_56827,15
fm_105749_58077,55
fm_105785_-16112,5
fm_105992_-31059,6
fm_105992_33098,4
fm_105992_40278,4
fm_105993_-48123,7
fm_105993_-74741,2
fm_105993_-77491,15
fm_10601_-29741,4
fm_10604_34326,17
fm_10605_-96818,14
fm_10605_-98978,9
fm_10606_-72138,15
fm_10606_-76168,49
fm_10607_-46446,2
fm_106095_-98000,4
fm_106095_7957,15
fm_106096_-4632,5
fm_106096_36218,22
fm_106098_-24549,3
fm_106098_-25819,3
fm_106098_-26429,15
fm_106098_-28279,7
fm_106100_-75041,5
fm_106100_-80931,4
fm_10618_13945,7
fm_10618_15645,15
fm_10618_19405,42
fm_106235_-16112,14
fm_106439_12557,5
fm_106439_12567,5
fm_106439_17877,15
fm_106440_-93010,15
fm_106442_-29249,16
fm_106442_-36359,15
fm_106443_-46843,19
fm_106443_-57743,6
fm_106443_-69131,15
fm_106443_-75351,7
fm_106444_-103880,21
fm_106544_59317,8
fm_106545_11617,15
fm_106548_-25169,17
fm_106548_-34799,6
fm_106548_-36679,5
fm_106890_-91120,28
fm_106890_-95510,5
fm_106892_30028,55
fm_106893_-53373,28
fm_106893_-54023,45
fm_106893_-54593,9
fm_106893_-74141,7
fm_106896_-37589,35
fm_106901_-46263,15
fm_106995_-97940,4
fm_106996_-9322,4
fm_106996_34018,5
fm_106998_-47153,15
fm_106_-75463,19
fm_107000_-76621,18
fm_10702_-14485,6
fm_10703_-32851,6
fm_107099_56817,24
fm_107099_60827,17
fm_10710_-1785,17
fm_107336_-3732,8
fm_107340_-100760,15
fm_107340_-102030,7
fm_107342_-26749,7
fm_107342_31878,19
fm_107342_33708,7
fm_107445_11057,15
fm_107448_-37289,2
fm_107549_59617,7
fm_107587_-60483,8
fm_107786_-13952,19
fm_107786_-8662,15
fm_107790_-91780,7
fm_107792_31258,12
fm_107792_32508,25
fm_107793_-54643,15
fm_107793_-77511,23
fm_107895_-100430,35
fm_107895_-90840,12
fm_107896_36868,47
fm_107896_37438,5
fm_107898_-56173,15
fm_107900_-70691,16
fm_107999_60227,20
fm_108036_28458,4
fm_108242_-27339,50
fm_108242_-36949,15
fm_108242_34968,6
fm_108243_-49343,7
fm_108243_-49943,15
fm_108243_-81261,15
fm_108251_-46243,26
fm_10827_50054,18
fm_108294_-15492,4
fm_108298_-82171,8
fm_108345_-93970,6
fm_108345_-98590,7
fm_108345_20037,15
fm_108345_7297,15
fm_108346_-13672,25
fm_108346_34068,4
fm_108348_-25789,5
fm_108348_-30179,4
fm_108348_-33589,7
fm_108348_-58023,5
fm_108386_-15832,7
fm_108455_-23309,15
fm_108690_-102590,18
fm_108690_-93650,18
fm_108691_-15192,12
fm_108692_-34489,8
fm_108692_34368,10
fm_108692_36538,20
fm_108695_-1852,4
fm_108795_-102920,15
fm_108796_-12382,15
fm_108798_-49013,35
fm_108798_-56143,3
fm_109139_14097,5
fm_109140_-92400,8
fm_109143_-75631,15
fm_109146_29428,9
fm_109182_-1522,16
fm_109244_54007,15
fm_109246_31588,62
fm_109248_-34159,4
fm_109293_-60223,9
fm_10948_53414,12
fm_10948_57774,7
fm_10949_35266,25
fm_10951_-49856,20
fm_10951_-51106,16
fm_10951_-52356,15
fm_10951_-54496,4
fm_109586_-4322,7
fm_109589_19107,6
fm_109590_-99500,15
fm_109592_31288,25
fm_109592_33748,25
fm_109595_-1862,38
fm_109698_-36629,4
fm_109743_-60173,6
fm_109804_-89600,4
fm_110039_12587,16
fm_110042_35608,58
fm_110043_-53043,7
fm_110043_-73471,7
fm_110144_59317,28
fm_110144_59327,15
fm_110144_62377,15
fm_110144_63037,15
fm_110145_-101070,15
fm_110145_10417,39
fm_110146_35318,7
fm_110150_-73771,21
fm_110285_6057,4
fm_110486_-11492,5
fm_110489_19117,15
fm_110493_-80651,15
fm_110543_51517,21
fm_11056_-78698,15
fm_11056_-80508,3
fm_110594_28128,2
fm_110595_-103560,15
fm_110598_-24589,5
fm_110598_-48403,13
fm_110636_-15792,15
fm_110735_-16102,15
fm_110939_11317,5
fm_110939_13537,48
fm_110942_-36959,15
fm_110943_-76901,14
fm_110948_20357,15
fm_110983_20667,25
fm_11098_18385,20
fm_111044_59907,5
fm_111050_-70721,44
fm_111149_54937,11
fm_111386_-13362,15
fm_111390_-103240,17
fm_111495_15027,15
fm_111500_-76571,23
fm_111500_-76601,7
fm_11152_-2405,8
fm_11153_-38761,15
fm_111560_-89900,17
fm_111604_51847,8
fm_111836_-4362,7
fm_111839_19067,6
fm_111840_-100140,6
fm_111843_-51223,8
fm_111843_-75361,40
fm_111843_-77491,15
fm_111882_-1532,6
fm_111944_55287,16
fm_111945_-60843,28
fm_111946_-10542,14
fm_111946_-5862,16
fm_111946_35318,36
fm_111948_-24559,15
fm_111948_-30779,15
fm_111993_-82461,18
fm_112055_-45323,6
fm_112151_50617,45
fm_112289_19117,5
fm_112290_-97640,5
fm_112330_65487,15
fm_112388_-16422,74
fm_112394_52817,15
fm_112395_17557,39
fm_112396_32798,9
fm_112396_41818,48
fm_112398_-28299,4
fm_112398_-59303,60
fm_112441_-67271,48
fm_112499_54307,12
fm_11254_-3905,15
fm_11254_-7015,7
fm_112739_14147,19
fm_112742_-31359,3
fm_112742_31848,17
fm_112742_33148,5
fm_112743_-49353,5
fm_112750_42728,15
fm_112794_6707,7
fm_112795_29078,2
fm_112814_50297,20
fm_112844_59897,7
fm_112848_-27079,15
fm_112848_-28299,46
fm_112848_-48393,15
fm_112848_-58053,3
fm_112848_-58673,6
fm_112850_-77831,19
fm_112850_-79071,8
fm_112892_-38209,7
fm_112949_61437,8
fm_11302_-15685,9
fm_11308_56824,15
fm_11308_58404,27
fm_113186_-11492,15
fm_113190_-102640,15
fm_113192_-35739,5
fm_113192_35878,4
fm_113192_41478,47
fm_113200_42698,15
fm_113296_-3392,22
fm_113298_-27649,30
fm_113298_-32339,5
fm_113298_-54923,7
fm_113399_64547,3
fm_113636_-14552,11
fm_113640_-103250,9
fm_113694_6717,15
fm_113745_-102940,71
fm_113746_-12382,6
fm_113746_36218,3
fm_113748_-30169,8
fm_113813_-45603,15
fm_113855_-23299,54
fm_11401_-48036,15
fm_11401_-49236,3
fm_11401_-53876,4
fm_11401_-78948,19
fm_11405_8826,8
fm_114086_-10232,17
fm_114089_7617,7
fm_114092_-26119,5
fm_114092_35608,31
fm_114096_29408,15
fm_114164_50307,15
fm_114195_-101080,12
fm_114195_7907,24
fm_114198_-31709,3
fm_114198_-56773,47
fm_114200_-77841,7
fm_114257_-1272,4
fm_114339_-82761,4
fm_114540_-98890,4
fm_114543_-51803,5
fm_114645_19407,19
fm_114646_-14272,23
fm_114646_-5912,6
fm_114646_36218,4
fm_114648_-33539,55
fm_114650_-69441,4
fm_114650_-75941,26
fm_114986_-8652,17
fm_114992_37128,14
fm_11504_42086,69
fm_11505_-93768,15
fm_115094_56517,4
fm_115094_64907,6
fm_115095_-90860,12
fm_115095_7937,15
fm_115096_31558,36
fm_115098_-51533,19
fm_115142_-38189,15
fm_115199_56217,6
fm_115204_43678,15
fm_115440_-91120,59
fm_115440_-97690,23
fm_115443_-49323,15
fm_115443_-49353,5
fm_115443_-78731,11
fm_115546_-13642,4
fm_115546_32198,29
fm_115546_40538,36
fm_115548_-46563,25
fm_115550_-71941,19
fm_115649_56817,26
fm_115649_60247,35
fm_115685_6037,7
fm_11578_17055,37
fm_11578_21465,7
fm_115886_-12682,15
fm_115889_11977,26
fm_115890_-98920,13
fm_115893_-78741,6
fm_115932_-90250,14
fm_115998_-49043,15
fm_115998_-55523,8
fm_11601_-83938,7
fm_11603_-28841,6
fm_116041_-67281,8
fm_116058_20917,15
fm_116063_-45633,4
fm_11606_-15085,14
fm_116099_53747,40
fm_116135_6077,7
fm_116270_65777,4
fm_116339_11977,17
fm_116340_-101360,4
fm_116340_-102650,4
fm_116342_29998,15
fm_116445_-60803,15
fm_116446_40568,15
fm_116448_-25219,15
fm_116450_-74411,15
fm_116549_57457,22
fm_116786_-13342,4
fm_116792_38358,17
fm_116793_-75321,4
fm_116833_43028,20
fm_116866_27878,19
fm_116894_52187,4
fm_116894_54047,15
fm_116894_63627,3
fm_116896_-11132,12
fm_116896_30928,8
fm_116898_-35429,15
fm_116942_-38179,6
fm_117037_-38529,14
fm_11704_-3335,5
fm_11710_-23211,15
fm_117240_-100740,63
fm_117242_-32599,38
fm_117242_-33259,15
fm_117243_-47513,15
fm_117243_-57113,8
fm_117243_-74761,2
fm_117246_-37609,16
fm_117344_58657,8
fm_117344_62987,31
fm_117346_31548,19
fm_117348_-24579,5
fm_117348_-51533,6
fm_117348_-54343,29
fm_117348_-58663,4
fm_117386_-15792,20
fm_117392_28788,34
fm_117693_-47493,18
fm_117693_-57073,15
fm_117693_-75661,30
fm_117693_-78141,4
fm_117795_-92670,4
fm_117796_-11142,7
fm_117796_35288,7
fm_117798_-31709,15
fm_117798_-58643,7
fm_117857_-1212,7
fm_117899_52487,14
fm_118139_15377,26
fm_118142_-31069,6
fm_118142_-34499,53
fm_118143_-70391,10
fm_118143_-73471,25
fm_118147_-59583,4
fm_118245_-60813,6
fm_118245_-97030,15
fm_118250_-78451,15
fm_118354_-89590,11
fm_118358_65167,9
fm_11849_-95258,33
fm_11849_-97168,6
fm_11849_33386,5
fm_11851_-55126,4
fm_11855_13226,14
fm_118589_8867,4
fm_118590_-97330,67
fm_118592_-35129,15
fm_118592_40258,15
fm_118593_-74121,15
fm_118695_18157,42
fm_118696_-8362,4
fm_118698_-25839,24
fm_118698_-53713,15
fm_118804_-89590,42
fm_118901_50597,5
fm_119036_-3752,46
fm_119036_-5572,6
fm_119040_-91130,12
fm_119042_-33879,15
fm_119043_-48703,21
fm_119082_-90190,15
fm_119116_27858,15
fm_119146_-13022,15
fm_119146_35288,15
fm_119148_-26419,5
fm_119148_-48453,5
fm_119148_-50883,8
fm_119148_-54343,27
fm_119150_-75051,7
fm_119212_-23619,7
fm_119486_-14592,5
fm_119486_-14602,15
fm_119486_-4952,14
fm_119486_-9612,22
fm_119489_8867,16
fm_119492_37118,14
fm_119493_-55273,15
fm_11954_31236,4
fm_11954_40856,15
fm_11955_-103378,34
fm_11955_-92508,9
fm_11955_-98408,4
fm_11957_-55456,11
fm_119594_52167,7
fm_119595_-92090,19
fm_119598_-31709,21
fm_119737_-38499,6
fm_119930_66727,15
fm_119947_-81861,4
fm_119980_65497,12
fm_120041_5747,35
fm_120044_62367,4
fm_120044_63667,15
fm_120046_-11782,7
fm_120046_34678,15
fm_120046_39908,19
fm_120048_-56163,3
fm_120050_-79091,18
fm_120386_-10222,3
fm_120386_-12682,12
fm_120386_-8652,14
fm_120386_-8972,15
fm_120390_-100170,15
fm_120390_-92360,23
fm_120466_27848,7
fm_120496_-9942,15
fm_120496_41188,8
fm_120498_-24559,17
fm_120500_-77201,15
fm_12052_-13205,4
fm_12052_-8575,14
fm_120539_6377,22
fm_120558_20967,15
fm_120599_53097,15
fm_120599_54337,14
fm_120799_50007,5
fm_120836_-12722,2
fm_120836_-2512,3
fm_120839_8837,26
fm_120840_-98870,51
fm_120842_30648,15
fm_120843_-51223,25
fm_120843_-73491,8
fm_120914_50287,4
fm_120944_57747,36
fm_120945_-102900,18
fm_120945_-95150,15
fm_120946_-14912,43
fm_120948_-27679,15
fm_120948_-50913,43
fm_120950_-79701,20
fm_120950_-80941,14
fm_121290_-98270,3
fm_121292_-35749,15
fm_121293_-46853,53
fm_121293_-46883,15
fm_121394_59927,57
fm_121394_64857,7
fm_121398_-27649,15
fm_121460_-89900,11
fm_121499_63297,15
fm_121730_66717,16
fm_121739_8207,7
fm_121739_8837,15
fm_121740_-101390,4
fm_121740_-103260,15
fm_121743_-78141,15
fm_121746_29378,9
fm_121746_29428,4
fm_121814_50327,5
fm_121845_-98560,15
fm_121845_16327,32
fm_121845_19397,35
fm_121850_-77181,12
fm_121949_59617,5
fm_121954_-89620,15
fm_121984_50897,14
fm_12208_52474,4
fm_122099_51227,15
fm_122189_19087,4
fm_122190_-94280,18
fm_122192_-28589,6
fm_122192_-29219,15
fm_122193_-55863,19
fm_122193_-69771,33
fm_122196_29398,15
fm_122288_-16452,5
fm_122296_-4002,21
fm_122296_-4022,5
fm_122296_-5902,7
fm_122298_-26439,8
fm_122298_-30159,15
fm_122298_-34829,8
fm_122636_-3072,23
fm_122639_8207,7
fm_122642_31898,6
fm_122643_-53043,27
fm_122694_6697,4
fm_122698_-82201,15
fm_122744_55887,4
fm_122745_-90850,15
fm_122745_-98610,15
fm_122745_10377,21
fm_122745_11677,37
fm_122745_9757,16
fm_122746_40568,66
fm_122748_-52123,14
fm_122836_-17042,4
fm_122849_60227,31
fm_12298_61834,15
fm_12304_-104288,42
fm_123089_13197,48
fm_123089_19697,9
fm_123093_-46903,15
fm_123093_-51223,7
fm_123093_-52423,15
fm_123093_-54603,7
fm_123093_-76301,7
fm_123194_60517,15
fm_123198_-47783,20
fm_12341_43326,7
fm_123539_10697,14
fm_123540_-101970,33
fm_123542_-26149,15
fm_123543_-74721,15
fm_123645_-90860,15
fm_123650_-78451,15
fm_123749_62687,21
fm_123920_65827,8
fm_123992_-29849,6
fm_12401_-28471,20
fm_12405_-37491,16
fm_12405_-96868,7
fm_124065_-16732,15
fm_12407_-54836,16
fm_12407_-57346,28
fm_124094_64247,19
fm_124095_-99230,8
fm_124098_-25209,5
fm_124098_-34789,15
fm_124098_-56163,8
fm_124142_-38189,16
fm_124440_-93630,7
fm_124442_-32029,29
fm_124442_-36359,5
fm_124443_-53403,31
fm_124451_-46223,15
fm_124546_34028,7
fm_124548_-26459,30
fm_124550_-73771,8
fm_124550_-77841,4
fm_124799_51217,4
fm_124880_66727,41
fm_124886_-8072,7
fm_124892_-25499,23
fm_124892_-36379,15
fm_124893_-71041,6
fm_124893_-75341,5
fm_124893_-76291,7
fm_124945_29108,4
fm_124995_-101670,8
fm_124995_13807,15
fm_124995_16907,7
fm_124995_17567,51
fm_124996_35278,4
fm_124996_36228,19
fm_12502_-8555,4
fm_12503_-31591,6
fm_125099_60857,27
fm_125339_10097,9
fm_125342_37788,15
fm_125343_-54593,21
fm_125343_-54633,15
fm_125343_-74121,22
fm_125445_12917,7
fm_125446_38108,49
fm_125551_66147,15
fm_125585_-16142,25
fm_125786_-3702,9
fm_125789_7637,19
fm_125898_-32289,16
fm_125898_-49663,5
fm_125898_-56173,33
fm_125898_-58003,8
fm_125939_6407,4
fm_12594_65214,19
fm_126345_-95830,42
fm_12650_9156,70
fm_12650_9786,49
fm_12658_60904,45
fm_126693_-48143,20
fm_12748_55914,12
fm_12749_-99338,17
fm_12749_39896,27
fm_12751_-78998,15
fm_12751_-81478,15
fm_12755_19086,29
fm_12853_-83298,7
fm_12855_-92478,7
fm_12857_-56046,8
fm_12952_-12615,5
fm_13054_-9825,73
fm_13108_62144,5
fm_13164_-815,14
fm_13201_-53886,41
fm_13201_-56996,24
fm_13201_-57026,15
fm_13201_-74298,5
fm_13251_18508,41
fm_13300_19748,15
fm_13370_-90328,4
fm_13403_-25731,6
fm_13403_18500,22
fm_13498_17355,71
fm_13498_18035,15
fm_13498_21775,17
fm_13498_8875,9
fm_13615_9738,15
fm_13648_54694,5
fm_13648_57764,15
fm_13697_50624,4
fm_13705_-82408,18
fm_13720_21256,5
fm_13750_21608,57
fm_13751_-30971,17
fm_13802_17580,29
fm_13852_-9495,4
fm_13853_-28841,34
fm_13853_20360,15
fm_13954_-13545,15
fm_13954_-5785,7
fm_13978_22155,15
fm_13978_25155,39
fm_13978_9565,18
fm_14065_13458,7
fm_14098_58104,18
fm_14099_-101798,20
fm_14099_38046,15
fm_14201_-27911,15
fm_14201_-34411,5
fm_14205_-93748,19
fm_14206_-70918,18
fm_14252_20090,14
fm_14302_-7355,8
fm_14302_-8915,6
fm_14303_-30641,27
fm_14303_-36591,20
fm_14306_12528,8
fm_14306_9438,15
fm_14351_19250,5
fm_14380_13020,17
fm_14404_-2075,27
fm_14404_-6425,4
fm_14458_15675,8
fm_14458_16005,21
fm_14458_52484,4
fm_14551_-48006,15
fm_14551_-73078,6
fm_14579_13600,26
fm_14591_43326,5
fm_14601_19428,8
fm_14655_-97448,3
fm_14656_-70268,15
fm_14657_-58586,42
fm_14700_-89698,25
fm_14752_-4245,56
fm_14752_-6125,8
fm_14753_15700,4
fm_14756_16568,16
fm_14756_8768,4
fm_14900_19396,8
fm_14906_6898,48
fm_14908_60234,4
fm_14938_18055,4
fm_14938_25545,8
fm_14999_-97138,16
fm_15008_-90928,20
fm_15029_16120,8
fm_15030_11028,5
fm_15047_50624,4
fm_15089_11948,7
fm_15107_-49566,6
fm_15152_12310,4
fm_15152_14820,32
fm_15202_-11995,19
fm_15203_-28201,4
fm_15203_-32861,10
fm_15280_15200,39
fm_15327_50034,17
fm_15350_11046,15
fm_15350_12876,15
fm_15350_14466,6
fm_15415_14078,29
fm_15418_21455,15
fm_15451_-58226,35
fm_15465_65854,15
fm_15504_-104608,5
fm_15539_11928,6
fm_15550_24698,13
fm_15550_25358,4
fm_15551_-27241,15
fm_15554_34996,3
fm_15554_40216,62
fm_15557_-52646,8
fm_15602_22520,5
fm_15652_-7945,27
fm_15653_-25701,5
fm_15653_18720,15
fm_15653_19770,34
fm_15731_10580,2
fm_15754_-9845,12
fm_15787_21080,21
fm_15800_13786,5
fm_15808_59014,28
fm_15865_9128,7
fm_15898_20775,15
fm_15899_34026,4
fm_15899_39916,7
fm_15905_15336,8
fm_15929_16740,7
fm_15929_17360,17
fm_15930_19368,4
fm_15930_20618,3
fm_15951_16658,24
fm_15951_16668,8
fm_16000_17588,3
fm_16000_20368,6
fm_16000_21608,15
fm_16000_23448,15
fm_16001_-27901,22
fm_16001_28476,18
fm_16004_30636,68
fm_16006_-78698,15
fm_16102_17700,50
fm_16103_-25091,6
fm_16103_-38701,15
fm_16103_20990,17
fm_16103_21160,20
fm_16106_9418,9
fm_16204_-9795,7
fm_16204_-9815,29
fm_16315_17438,29
fm_16348_63044,7
fm_16351_-70588,4
fm_16370_21090,3
fm_16378_17025,34
fm_16397_26238,7
fm_16400_6716,23
fm_16447_15842,8
fm_16450_13238,24
fm_16454_37116,15
